,room_id,host_id,room_type,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude
1342,3988280,13113691,Private room,23,3.5,2,1,1,34,3,35.697479,139.706323
1343,3990359,16855726,Entire home/apt,40,4.5,4,0,1,120,1,35.685604,139.698781
1344,3993983,16855726,Entire home/apt,42,4.5,3,0,1,110,1,35.685043,139.697671
1345,3995873,17799146,Entire home/apt,5,4,3,1,1,73,2,35.735346,139.71592
1346,3996041,20495747,Entire home/apt,10,5,4,2,1,108,,35.710105,139.737315
1347,3997525,14702760,Entire home/apt,41,4,5,2,1,69,2,35.686846,139.696768
1348,3998015,3268251,Entire home/apt,35,4.5,,2,1,130,1,35.644846,139.700079
1349,3998590,1114915,Shared room,39,4.5,3,1,1,16,1,35.754449,139.699133
1350,4000869,10243467,Entire home/apt,20,5,3,2,1,95,1,35.644145,139.708502
1351,4000927,17795862,Entire home/apt,32,5,,2,1,121,2,35.690185,139.710457
1352,4001802,17315529,Entire home/apt,56,4.5,3,1,1,69,2,35.654405,139.707809
1353,4002165,19387509,Entire home/apt,5,4.5,4,1,1,69,1,35.679384,139.681063
1354,4004706,19146905,Private room,10,4.5,3,1,3,26,1,35.741557,139.780039
1355,4004837,19146905,Shared room,,5,4,1,3,22,1,35.7429,139.777758
1356,4008325,20505513,Entire home/apt,37,4.5,,2,1,140,1,35.70693,139.797805
1357,4008908,20191558,Entire home/apt,39,5,2,1,1,43,2,35.652103,139.641531
1358,4009999,20784748,Entire home/apt,8,3.5,,,,60,1,35.731818,139.77872
1359,4010055,14906609,Entire home/apt,49,4.5,3,1,1,85,,35.693848,139.693639
1360,4011602,11743342,Entire home/apt,23,4.5,,,,95,,35.713984,139.778419
1361,4012765,1196132,Entire home/apt,26,5,,3,1,280,2,35.641492,139.74488
1362,4013070,20806586,Entire home/apt,5,4,2,1,1,103,1,35.723124,139.733005
1363,4015661,16601126,Entire home/apt,42,4.5,4,1,1,100,2,35.657101,139.695688
1364,4015720,2431190,Private room,42,5,2,1,1,58,1,35.672679,139.707972
1365,4016139,9479934,Entire home/apt,52,4.5,2,0,1,82,2,35.70304,139.693997
1366,4021105,20847112,Entire home/apt,20,4.5,3,2,1,71,2,35.637941,139.692073
1367,4021281,6734484,Private room,6,4,2,1,2,25,2,35.559059,139.69327
1368,4021464,3556600,Entire home/apt,24,4.5,2,1,1,69,2,35.665253,139.764617
1369,4025362,16192301,Entire home/apt,59,4.5,3,1,1,86,1,35.657066,139.693848
1370,4026587,1306308,Entire home/apt,25,4,3,1,1,59,2,35.66835,139.733575
1371,4026948,20878710,Private room,20,4.5,2,1,2,39,2,35.600496,139.734519
1372,4033671,20913678,Entire home/apt,33,4.5,3,1,1,75,2,35.688876,139.688576
1373,4036426,13808965,Entire home/apt,48,4.5,4,1,1,95,2,35.65534,139.691187
1374,4038645,7885180,Entire home/apt,34,4.5,3,1,1,89,2,35.662871,139.695838
1375,4039997,13149402,Entire home/apt,31,4.5,,2,1,103,,35.706525,139.686928
1376,4041066,3667176,Entire home/apt,3,4,,2,1,34,2,35.752868,139.713296
1377,4041371,2208534,Entire home/apt,122,4,2,1,0.5,68,1,35.665638,139.764779
1378,4041897,10415965,Entire home/apt,3,4.5,,7,2.5,449,4,35.650505,139.720719
1379,4043619,13716558,Entire home/apt,56,4.5,2,1,1,32,1,35.639037,139.599206
1380,4047596,6504053,Entire home/apt,40,5,5,2,1.5,125,6,35.627144,139.722062
1381,4047973,19845273,Entire home/apt,31,4.5,4,2,1,64,3,35.632695,139.710058
1382,4048037,20963176,Shared room,8,4.5,2,1,2,28,1,35.707906,139.677894
1383,4048536,20993795,Entire home/apt,10,4.5,,2,1,91,1,35.686816,139.69715
1384,4048606,6991595,Entire home/apt,11,4.5,2,1,1,73,1,35.631989,139.691778
1385,4048770,18567452,Entire home/apt,28,4,,2,1,90,3,35.770128,139.644233
1386,4050196,2431190,Private room,8,5,2,1,1,57,1,35.672182,139.707897
1387,4050925,21004633,Entire home/apt,71,5,,2,1,151,1,35.716622,139.799336
1388,4055066,12168168,Entire home/apt,44,4.5,4,0,1,69,1,35.657515,139.698567
1389,4055167,14576314,Entire home/apt,41,4.5,3,1,1,84,3,35.664131,139.669314
1390,4055284,21025077,Entire home/apt,41,5,3,0,1,71,3,35.686735,139.697634
1391,4061006,8660693,Private room,26,4,3,1,0.5,36,2,35.690935,139.804939
1392,4061134,6357400,Entire home/apt,29,4.5,5,1,1,78,3,35.675346,139.735603
1393,4062029,1306308,Entire home/apt,28,4.5,3,1,1,95,,35.685806,139.779386
1394,4062128,6357400,Entire home/apt,35,4.5,3,1,1,73,2,35.660719,139.728608
1395,4063533,7293516,Entire home/apt,43,5,3,1,1,69,2,35.654586,139.707459
1396,4064708,20916713,Entire home/apt,11,5,5,5,2,34,1,35.714142,139.857637
1397,4069393,6432282,Entire home/apt,36,4.5,3,1,1,86,3,35.669638,139.68173
1398,4070368,13113365,Entire home/apt,17,4,3,1,1,47,3,35.678375,139.682298
1399,4071272,21116009,Entire home/apt,,5,2,1,1,33,2,35.615738,139.690999
1400,4071807,21118768,Shared room,24,4.5,4,1,0.5,17,1,35.6508,139.64711
1401,4073552,21126985,Entire home/apt,30,4,4,0,1,86,1,35.667398,139.684003
1402,4078877,20833491,Entire home/apt,50,4.5,5,1,1,65,2,35.657404,139.693429
1403,4079359,17178621,Entire home/apt,56,4.5,4,1,1,52,1,35.679047,139.680045
1404,4081796,21171081,Shared room,43,4.5,2,1,1,17,1,35.702607,139.797488
1405,4085201,21112215,Entire home/apt,8,5,4,1,1,75,2,35.764829,139.868216
1406,4085799,1306308,Entire home/apt,27,4,5,2,1,108,3,35.723778,139.689499
1407,4088678,19602754,Private room,40,4.5,2,1,1,72,2,35.658174,139.695315
1408,4088984,3556600,Entire home/apt,18,4.5,3,1,1,103,2,35.710735,139.786589
1409,4090160,12228305,Private room,4,4,1,1,1,30,7,35.664361,139.737865
1410,4094852,14702760,Entire home/apt,38,4.5,,2,1,69,2,35.695289,139.694915
1411,4098849,13149402,Entire home/apt,31,4.5,4,1,1,52,,35.727419,139.697074
1412,4099862,19816841,Entire home/apt,43,4.5,2,0,1,100,1,35.6767,139.705714
1413,4100221,4447498,Shared room,45,4.5,1,1,1,33,1,35.618217,139.725731
1414,4101263,21266044,Private room,11,5,2,1,2,59,,35.722266,139.780978
1415,4101849,5632136,Entire home/apt,57,5,5,1,1,68,1,35.697692,139.77307
1416,4102035,20056299,Entire home/apt,35,4.5,3,1,1,48,3,35.670376,139.738529
1417,4103233,19373293,Entire home/apt,68,4.5,3,1,1,72,,35.659987,139.695393
1418,4104954,14748082,Entire home/apt,28,4.5,3,1,1,80,1,35.626755,139.720431
1419,4105790,11892512,Shared room,44,4.5,2,1,1,26,1,35.68389,139.796732
1420,4106324,21126985,Entire home/apt,7,3.5,4,1,1,129,1,35.667788,139.684323
1421,4106728,11829312,Entire home/apt,9,4.5,,,,50,5,35.791258,139.82116
1422,4108973,10479820,Entire home/apt,44,4.5,4,2,1,86,1,35.649443,139.71298
1423,4109433,8864408,Entire home/apt,27,4.5,4,1,1,69,2,35.629135,139.709974
1424,4111250,15503976,Private room,49,4.5,3,1,1,33,1,35.679335,139.600746
1425,4113476,18841342,Shared room,,4.5,1,1,2,22,3,35.705825,139.801726
1426,4113548,16770589,Entire home/apt,23,4.5,5,1,1,165,,35.651802,139.755095
1427,4117707,9669786,Entire home/apt,38,4.5,,2,1,103,2,35.660092,139.697896
1428,4122466,13113365,Private room,,,1,1,1,25,21,35.65655,139.659198
1429,4122871,11855059,Private room,27,5,2,1,1,65,1,35.651424,139.704415
1430,4123476,6123893,Private room,,1,3,1,1,52,4,35.633862,139.658752
1431,4124467,21395748,Entire home/apt,28,4.5,,4,1,215,3,35.670928,139.71147
1432,4126387,21404999,Entire home/apt,15,5,1,0,1,69,1,35.661332,139.706577
1433,4130737,16653720,Shared room,17,4.5,1,1,1,25,1,35.645644,139.713041
1434,4136961,9376860,Entire home/apt,40,5,2,1,1,84,2,35.697119,139.701162
1435,4138522,13617653,Entire home/apt,16,4,5,0,1,68,3,35.73504,139.715972
1436,4141228,17736560,Entire home/apt,9,4.5,2,1,1,35,3,35.735973,139.633114
1437,4145248,21504159,Entire home/apt,6,4,3,1,1,56,3,35.710875,139.81895
1438,4145512,21351511,Private room,,4.5,2,1,1,1164,28,35.657483,139.701378
1439,4145531,19466843,Entire home/apt,28,5,1,1,1,53,1,35.688007,139.683701
1440,4145792,21507860,Entire home/apt,25,4.5,,2,1,259,1,35.657709,139.735884
1441,4147155,21427117,Private room,,3,2,1,1,759,28,35.672772,139.668045
1442,4147840,21342083,Entire home/apt,26,4.5,,2,1.5,155,3,35.695752,139.692152
1443,4148123,11989475,Private room,42,5,1,1,1,41,,35.714625,139.633484
1444,4148660,9379255,Shared room,7,5,3,1,1,17,1,35.746894,139.812751
1445,4151260,14906609,Entire home/apt,54,4.5,3,1,1,85,,35.698423,139.693868
1446,4151744,1244298,Private room,4,5,2,1,1,129,2,35.690239,139.686164
1447,4153683,21550838,Entire home/apt,49,4.5,,1,1,78,3,35.713997,139.799695
1448,4153817,19820928,Private room,6,4.5,2,1,1,77,3,35.683436,139.740526
1449,4154429,7733125,Entire home/apt,13,4.5,2,0,1,77,3,35.655798,139.73833
1450,4157860,19816841,Entire home/apt,40,4.5,2,0,1,115,2,35.676374,139.705094
1451,4158067,21578101,Private room,19,5,1,1,1,36,2,35.662304,139.672837
1452,4158544,21580896,Entire home/apt,18,5,3,1,1,79,2,35.710287,139.805311
1453,4158887,20434721,Entire home/apt,25,5,2,0,1,60,1,35.697716,139.771632
1454,4160731,17550610,Entire home/apt,31,4.5,2,1,1,85,2,35.697425,139.69546
1455,4165164,3648628,Entire home/apt,21,4.5,4,0,1,40,1,35.710502,139.713726
1456,4165697,17918106,Entire home/apt,34,4.5,5,1,1,69,2,35.658999,139.744274
1457,4165921,22400444,Entire home/apt,35,5,2,1,1,69,3,35.713844,139.705727
1458,4167589,8666546,Entire home/apt,43,4.5,4,1,1,95,1,35.697405,139.702896
1459,4167877,17550610,Entire home/apt,31,5,2,1,1,85,2,35.696841,139.693961
1460,4174318,17799146,Entire home/apt,4,3.5,2,1,1,66,2,35.73358,139.716346
1461,4174495,21661394,Entire home/apt,11,4.5,2,1,1,49,1,35.664917,139.727005
1462,4174711,21639020,Entire home/apt,8,5,,2,1,259,1,35.657502,139.737247
1463,4175083,11675845,Entire home/apt,41,4.5,,3,1,345,1,35.656214,139.701506
1464,4175280,18439896,Entire home/apt,,5,3,1,1,110,2,35.685237,139.703193
1465,4176182,21669734,Entire home/apt,36,4.5,2,1,1,78,2,35.732602,139.70583
1466,4176977,9669786,Entire home/apt,34,4.5,4,0,1,73,1,35.65839,139.694692
1467,4177305,21342083,Entire home/apt,25,4.5,,3,1.5,207,5,35.682034,139.699391
1468,4178167,10969488,Entire home/apt,31,4.5,2,1,1,59,1,35.689362,139.708826
1469,4183753,14400143,Private room,40,4.5,,1,1.5,103,,35.696323,139.597862
1470,4183881,7302419,Entire home/apt,30,5,2,0,1,165,3,35.673723,139.706891
1471,4183984,21504159,Entire home/apt,,,2,1,1,52,3,35.710814,139.816563
1472,4185685,5202679,Entire home/apt,22,4.5,4,0,1,73,1,35.685697,139.698458
1473,4186473,17550610,Entire home/apt,31,5,2,1,1,85,2,35.697593,139.695764
1474,4186500,17550610,Entire home/apt,28,4.5,2,1,1,85,2,35.696236,139.695329
1475,4186647,21720686,Entire home/apt,4,4.5,3,0,1,47,1,35.704687,139.696809
1476,4186819,8845118,Entire home/apt,6,4.5,3,1,1,86,3,35.702187,139.707373
1477,4187455,17442490,Entire home/apt,49,4.5,,1,1,69,2,35.698016,139.695981
1478,4188450,5202679,Entire home/apt,31,4.5,4,0,1,69,1,35.684933,139.690868
1479,4191612,21395748,Entire home/apt,23,4.5,,3,1,215,2,35.669047,139.711745
1480,4191925,2930135,Entire home/apt,10,4,2,1,1,82,1,35.696874,139.707321
1481,4191974,5937209,Entire home/apt,10,4.5,2,1,1,49,4,35.673041,139.682381
1482,4192096,5937209,Entire home/apt,15,4.5,2,1,1,40,4,35.703886,139.727877
1483,4194406,21759980,Entire home/apt,,3,5,1,1.5,78,1,35.659681,139.72455
1484,4196057,6357400,Entire home/apt,46,4.5,3,1,1,86,2,35.656425,139.699338
1485,4196773,6357400,Entire home/apt,35,4.5,,3,1.5,198,2,35.630628,139.778659
1486,4197247,12168168,Entire home/apt,31,4.5,4,0,1,60,1,35.627834,139.721116
1487,4198504,19816841,Entire home/apt,53,4.5,5,1,1,125,1,35.656505,139.743588
1488,4199456,8013821,Entire home/apt,11,4,4,1,1,103,2,35.63997,139.710049
1489,4200411,12168168,Entire home/apt,28,4.5,5,2,1,86,1,35.627465,139.721646
1490,4200425,17550610,Entire home/apt,26,4.5,2,1,1,85,2,35.695421,139.694287
1491,4200648,8666546,Entire home/apt,39,4.5,3,0,1,78,1,35.726368,139.709723
1492,4201018,21621233,Private room,15,4,2,1,1,45,2,35.683742,139.699141
1493,4202382,12748966,Entire home/apt,33,5,5,2,1,78,1,35.633557,139.709926
1494,4202545,3161518,Entire home/apt,39,4.5,4,0,1,65,1,35.675655,139.734216
1495,4202758,1869221,Entire home/apt,30,4.5,3,1,1,69,3,35.701455,139.708318
1496,4203151,21806106,Private room,19,4.5,2,1,1,30,3,35.595113,139.728864
1497,4206290,21621233,Private room,24,4.5,2,1,1,34,2,35.680065,139.680242
1498,4206525,4861023,Entire home/apt,4,4.5,2,1,1,47,3,35.599927,139.667804
1499,4206628,21759980,Entire home/apt,5,4,,0,1.5,78,1,35.731958,139.712574
1500,4208275,14396243,Entire home/apt,40,5,,2,1,103,1,35.712875,139.824578
1501,4211874,21444631,Private room,39,5,2,1,1,65,3,35.637628,139.750802
1502,4211956,568243,Entire home/apt,,,2,0,1,1293,1,35.644925,139.711566
1503,4212448,7908563,Private room,37,5,2,1,1,43,2,35.622919,139.709688
1504,4213055,21864510,Entire home/apt,20,4,,2,1,69,2,35.69591,139.717868
1505,4213782,21759980,Entire home/apt,,5,,1,1.5,78,1,35.664681,139.704278
1506,4213961,19310550,Entire home/apt,54,5,5,1,1,120,2,35.693189,139.707714
1507,4215193,1114915,Shared room,34,4.5,1,1,1,14,1,35.75518,139.697633
1508,4219641,20093504,Entire home/apt,18,4.5,4,1,1,130,1,35.709166,139.697642
1509,4220054,13149402,Entire home/apt,33,4.5,,2,1,121,,35.693872,139.707991
1510,4220147,19501870,Private room,7,4.5,3,1,1,49,1,35.642143,139.713702
1511,4221470,21759980,Entire home/apt,4,3.5,,1,1.5,78,1,35.678966,139.705432
1512,4221997,9778492,Entire home/apt,12,5,2,1,1,60,1,35.634717,139.665173
1513,4222643,21769906,Entire home/apt,73,5,3,1,1,69,1,35.681537,139.817465
1514,4224198,16438149,Entire home/apt,26,4.5,4,1,1,103,1,35.646781,139.742646
1515,4229686,21669734,Entire home/apt,29,4.5,,3,1,129,2,35.696869,139.834269
1516,4229889,17178621,Entire home/apt,22,4.5,2,1,1,56,1,35.683775,139.684503
1517,4229957,15886208,Entire home/apt,26,4.5,,1,1,90,2,35.657426,139.695631
1518,4231582,20478766,Entire home/apt,37,5,,2,1,159,2,35.700764,139.694482
1519,4231610,21959237,Entire home/apt,36,4.5,5,1,1,50,1,35.701436,139.691471
1520,4236861,21988419,Entire home/apt,38,4.5,2,1,1,69,2,35.660102,139.69767
1521,4236898,21956688,Private room,48,4.5,2,1,1,52,3,35.647698,139.710095
1522,4237019,16192301,Entire home/apt,47,4.5,2,1,1,78,1,35.652364,139.70809
1523,4237150,4226285,Entire home/apt,20,4.5,2,1,1,52,2,35.722104,139.710339
1524,4239739,21721769,Entire home/apt,52,4,4,1,1,30,2,35.65838,139.742261
1525,4240521,20547645,Entire home/apt,38,4.5,3,1,1,99,1,35.66323,139.753641
1526,4244811,21994048,Private room,30,4.5,2,1,1,43,1,35.715821,139.630467
1527,4246091,20238033,Entire home/apt,19,4.5,2,1,1,86,1,35.66299,139.73357
1528,4247168,21759980,Entire home/apt,,1,,3,2,129,1,35.660068,139.725587
1529,4250217,22054582,Private room,42,4,2,1,1,69,1,35.680217,139.677776
1530,4254323,18431740,Entire home/apt,26,4.5,4,1,1,55,2,35.643408,139.735448
1531,4254656,21989389,Entire home/apt,35,5,4,1,1,128,2,35.661979,139.734872
1532,4255002,13716558,Entire home/apt,44,4,3,1,1,36,1,35.640498,139.599325
1533,4255574,8660693,Private room,23,4.5,3,1,0.5,28,2,35.690297,139.813966
1534,4258417,19936968,Entire home/apt,67,5,2,0,1,82,,35.685197,139.698651
1535,4258711,13045564,Entire home/apt,31,5,2,1,1,68,2,35.659591,139.665336
1536,4260066,21950262,Entire home/apt,56,4.5,3,1,1,39,1,35.663684,139.694422
1537,4260750,21509833,Entire home/apt,4,5,4,0,1,121,1,35.671166,139.77866
1538,4261216,22115784,Private room,10,5,2,1,1,35,4,35.777857,139.830513
1539,4262206,18285816,Entire home/apt,29,4.5,2,1,1,59,,35.67994,139.687161
1540,4263922,21209713,Private room,4,3.5,2,1,1,39,1,35.673423,139.617464
1541,4264400,17178621,Private room,32,4.5,2,1,2,34,1,35.681957,139.679822
1542,4264432,22137005,Private room,5,4.5,,1,2,39,2,35.731311,139.767281
1543,4264679,17178621,Private room,32,4.5,2,1,2,34,1,35.680805,139.681329
1544,4264701,17178621,Shared room,12,4.5,1,1,3,22,2,35.68048,139.679988
1545,4264789,9669786,Entire home/apt,33,5,,0,1,95,2,35.660196,139.692608
1546,4265141,14488590,Private room,,,2,1,1,56,1,35.658066,139.797925
1547,4266009,6591488,Entire home/apt,8,4.5,4,0,1,80,1,35.657883,139.735938
1548,4270758,21615656,Entire home/apt,37,4.5,3,1,1,69,1,35.697286,139.709219
1549,4270805,21615656,Entire home/apt,45,5,3,1,1,73,2,35.699291,139.709377
1550,4273162,16947434,Entire home/apt,28,4.5,4,2,1,143,2,35.668077,139.7343
1551,4274928,13647628,Entire home/apt,8,4.5,3,1,1,95,3,35.692354,139.689198
1552,4279141,15503976,Shared room,13,4.5,1,1,1,26,1,35.680471,139.601893
1553,4279448,9621225,Private room,21,5,3,1,1,95,1,35.656227,139.694672
1554,4281426,9621225,Entire home/apt,,4.5,4,2,1,213,1,35.656113,139.696606
1555,4282201,11836984,Entire home/apt,41,5,,3,1.5,302,2,35.667785,139.770863
1556,4282468,1306308,Entire home/apt,17,4.5,5,1,1,107,,35.670722,139.728702
1557,4283245,1306308,Entire home/apt,26,4.5,4,1,1,95,2,35.667114,139.733649
1558,4283581,22237988,Entire home/apt,9,5,3,1,1,105,1,35.645917,139.737231
1559,4287550,17178621,Entire home/apt,57,4.5,4,1,1,69,1,35.680655,139.67963
1560,4288917,3242694,Private room,19,5,2,1,1,30,2,35.686948,139.715293
1561,4289008,3242694,Entire home/apt,,4.5,4,2,1,85,4,35.688888,139.716447
1562,4289275,12551512,Entire home/apt,22,4.5,,3,1.5,215,4,35.677144,139.675525
1563,4290226,22273409,Entire home/apt,4,5,3,1,1,86,4,35.65192,139.704686
1564,4290429,17228309,Entire home/apt,21,4.5,2,0,1,52,4,35.699114,139.672583
1565,4290977,3942708,Entire home/apt,27,4.5,3,1,1,70,,35.690427,139.693366
1566,4291311,22278133,Entire home/apt,25,4.5,4,1,1,70,,35.6217,139.6539
1567,4292364,22131364,Entire home/apt,26,4.5,3,1,1,78,1,35.667749,139.691061
1568,4292467,22191597,Entire home/apt,57,5,2,1,1,69,1,35.68739,139.708605
1569,4294117,21295218,Private room,26,5,8,1,1,65,1,35.743118,139.783496
1570,4294322,21295218,Private room,47,5,2,1,1,45,1,35.741293,139.782291
1571,4294526,1306308,Entire home/apt,29,4.5,5,1,1,116,,35.704343,139.774454
1572,4294567,1306308,Entire home/apt,26,4.5,5,1,1,79,3,35.731893,139.678359
1573,4296472,6123893,Shared room,,2,,1,2,30,4,35.62385,139.652648
1574,4296733,22306095,Entire home/apt,,5,2,0,1,69,2,35.661142,139.671541
1575,4297603,21504159,Entire home/apt,18,4,5,2,2,65,3,35.711134,139.817428
1576,4297848,22313470,Entire home/apt,6,4,5,2,1,68,2,35.703426,139.78388
1577,4298362,21427117,Private room,,3,1,1,1,30,25,35.67886,139.682019
1578,4300591,22148182,Private room,8,5,2,1,1,64,1,35.757388,139.648641
1579,4301506,1196132,Entire home/apt,8,5,2,1,1,85,2,35.656689,139.743935
1580,4305146,13288065,Entire home/apt,26,4.5,4,1,1,112,1,35.667,139.712658
1581,4305496,2996263,Entire home/apt,10,5,2,1,1.5,150,1,35.650115,139.711795
1582,4308403,13984649,Entire home/apt,9,3.5,2,0,1,65,2,35.690517,139.727986
1583,4308655,13984649,Private room,5,4,1,1,1,36,5,35.690783,139.727683
1584,4308694,22131364,Entire home/apt,38,4.5,3,1,1,95,1,35.658443,139.7067
1585,4311994,22237456,Shared room,,,4,1,1,69,1,35.646321,139.659907
1586,4312040,7139286,Entire home/apt,38,4.5,2,1,1,64,1,35.607115,139.68869
1587,4312280,22385466,Shared room,63,5,3,1,1,25,2,35.705714,139.781311
1588,4312716,14351590,Entire home/apt,26,4.5,2,1,1,72,2,35.645881,139.712599
1589,4313022,21951744,Entire home/apt,29,4.5,2,1,1,49,3,35.656497,139.775593
1590,4313095,21427117,Entire home/apt,3,3,3,1,1,51,5,35.69526,139.707677
1591,4313710,13984649,Entire home/apt,13,4,4,2,1,60,2,35.690181,139.728973
1592,4315461,22402922,Private room,,,2,1,1,80,1,35.766167,139.640392
1593,4317890,22417307,Private room,45,4.5,4,1,1,95,2,35.661574,139.759431
1594,4318170,22418642,Entire home/apt,69,5,4,0,1,110,1,35.677393,139.705088
1595,4318744,4180725,Private room,13,4.5,1,1,1,73,1,35.66306,139.738769
1596,4318846,22420830,Entire home/apt,11,4,2,0,1,80,3,35.682934,139.697199
1597,4326251,15548997,Entire home/apt,50,5,2,1,1,69,2,35.668068,139.661386
1598,4327232,22470289,Entire home/apt,22,5,3,1,1,76,3,35.6257,139.712292
1599,4327459,13984649,Entire home/apt,5,4,4,2,1,60,2,35.690479,139.728594
1600,4328773,22475610,Entire home/apt,26,4.5,4,1,1.5,86,3,35.696202,139.692533
1601,4331042,6870431,Entire home/apt,30,4.5,4,1,1,75,1,35.647356,139.711138
1602,4334347,21639020,Entire home/apt,4,5,,2,1,172,2,35.657353,139.736465
1603,4334410,11536946,Private room,13,5,1,1,1,60,2,35.668314,139.687549
1604,4334917,17182313,Entire home/apt,32,4.5,2,1,1,65,2,35.702959,139.696813
1605,4337632,18041280,Entire home/apt,10,4.5,2,1,1,103,20,35.646692,139.727195
1606,4338113,18041280,Entire home/apt,19,4.5,2,1,1,103,20,35.649856,139.724321
1607,4338586,18041280,Entire home/apt,12,4.5,2,1,1,103,20,35.648678,139.726002
1608,4339107,13647628,Entire home/apt,13,4.5,3,1,1,95,3,35.694425,139.691095
1609,4339814,15503976,Entire home/apt,3,3.5,3,1,1,72,1,35.678835,139.601465
1610,4339903,18041280,Entire home/apt,19,4.5,2,0,1,103,20,35.64643,139.726182
1611,4342714,659144,Entire home/apt,32,4.5,3,0,1,66,,35.667064,139.732166
1612,4343094,22547136,Entire home/apt,54,5,3,1,1,82,1,35.666562,139.699483
1613,4343969,12228305,Private room,9,4.5,1,1,1,28,6,35.60945,139.744296
1614,4344252,22553888,Entire home/apt,63,4.5,2,1,1,55,1,35.689023,139.720926
1615,4344722,2416143,Private room,,4.5,2,1,0.5,60,1,35.620988,139.674843
1616,4344958,357500,Private room,47,5,2,1,1,69,1,35.725607,139.762818
1617,4345050,10374349,Entire home/apt,16,4.5,,1,1,86,1,35.749934,139.73936
1618,4345776,6959362,Entire home/apt,29,5,2,0,1,126,3,35.647241,139.695289
1619,4347293,12453777,Entire home/apt,36,4.5,4,1,1,80,2,35.65859,139.695216
1620,4353930,13548336,Entire home/apt,33,4.5,,4,1.5,353,2,35.68567,139.683199
1621,4354598,3960362,Entire home/apt,25,4.5,5,2,1,78,1,35.66273,139.696402
1622,4354800,8784299,Entire home/apt,33,4.5,2,0,1,85,3,35.66853,139.728551
1623,4354846,8784299,Entire home/apt,16,5,2,0,1,75,2,35.666674,139.728061
1624,4355039,22606829,Entire home/apt,42,4.5,4,2,1,80,,35.645779,139.669127
1625,4355040,22315134,Shared room,5,4,3,1,1,18,1,35.736255,139.705808
1626,4358336,22623219,Entire home/apt,14,4.5,5,1,1,80,1,35.654545,139.699265
1627,4360136,17292626,Entire home/apt,30,4.5,4,1,1,95,1,35.661184,139.738197
